	movie_id	character	title	agent_verbs	patient_verbs	attributes	religion	age	Gender	title_embeddings
953	28529436	Nathalie				['wife']				
954	28529436	Philippe				['wife', 'son']				
955	28529436	Monique Mélinand								
956	26505302	Coriolanus		['claim', 'hesitant', 'prevented', 'returns', 'taking', 'seeks', 'lead', 'concludes', 'offers', 'retorts']	['kill', 'halt', 'do', 'embrace', 'condemn', 'persuade', 'let', 'undo']	['cognomen', 'name', 'mother', 'wife']				
957	26322280	Indira		['mother', 'took', 'ran']	['sees']	['friend', 'husband', 'house', 'daughter', 'front']				
958	26322280	Shankaran		['killed']		['husband', 'wife']				
959	4865852	Don Farmer								
960	4865852	Christine				['father', 'wife']				
961	7148350	Rex Williamson		['ratting', 'decide', 'leave', 'telling', 'believed', 'wins', 'gets']		['return', 'arrest', 'case', 'area']				
962	8388013	Diana that Bill	professor	['seems', 'says', 'asks', 'was', 'told', 'calls', 'married', 'chokes', 'tells', 'lied', 'seeing', 'crazy', 'tampered']	['asks', 'sees', 'meets', 'tells', 'loves']	['poets', 'office', 'husband', 'car', 'professor']				
963	8388013	Tony	poet		['seeing', 'told']	['wife', 'poet', 'poets']				
964	8388013	Jill Fitzpatrick	police officer	['hears', 'reads', 'goes', 'meets', 'does', 'begins', 'continues', 'tells', 'takes', 'took', 'breaks', 'starts', 'gets', 'seduced', 'finds', 'says']	['attracted', 'distracted', 'chokes', 'want', 'see', 'wonder', 'continue']	['friend', 'house']				
965	8388013	Barbara				['wife']				
966	8388013	Nick				['confessing', 'husband']				
967	891807	Billy		['dies']		['son']				
968	891807	Martin Quarrier	evangelist	['speaks', 'becomes', 'survives', 'arrive', 'agrees']	['provide', 'killed']	['Born']			M	
969	891807	Andy Huben		['swimming']					F	
970	891807	Hazel			['lose', 'causing']	['wife']				
971	7658324	Reuben Soady		['goes', 'runs', 'breaks', 'manage', 'finds', 'returns']	['shoot', 'possessed']	['oldest', '43']		43		
972	27398409	Phillipe			['inform', '&mdash;']	['sister']				
973	27398409	Martha Fairon		['pained', 'gathers', 'tries', 'welcome', 'warns', 'greets', 'confronts', 'directs']	['convince']	['husband', 'sister', 'persuading', 'shock', 'aware']				
974	27398409	Elizabeth Rambeau		['collapses', 'does', 'tells', 'visits', 'had', 'set', 'hears', 'joins']	['reveals', 'tell', 'takes', 'marry', 'beg', 'welcome', 'show']	['unmarried', 'speechless', 'feelings', 'Valley']				
975	27398409	Charlotte				['husband', 'mother', 'sister']				
976	27398409	Philippe Rambeau		['divided', 'horrified', 'dies', 'uses', 'welcome', 'ill', 'insists']		['approval', 'father']				
977	27398409	Luigi Griffanti		['shoots', 'baby', 'pulls', 'marry', 'figures']	['leave']	['boyfriend']				
978	27398409	Francis		['realize']						
979	6521562	Stephen Danel		['mistreats', 'discovers']		['wife']			M	
980	5744612	Chris Adams	marshal	['shoots', 'reflects', 'find', 'ride', 'refuses', 'tracks', 'agree', 'reluctant', 'wonders', 'finds', 'take', 'rides', 'explains', 'orders', 'kills', 'goes', 'depart', 'meets', 'agrees', 'tells', 'demands', 'designs']	['know', 'asks', 'find', 'help', 'meets', 'let', 'support', 'stay', 'galvanizes']	['career', 'transport']				
981	5744612	Arrila		['release', 'meets']	['abducts', 'tortured', 'raped']	['attack', 'search', 'body']				
982	15181224	Stuart Pearson		['takes']					M	
983	15181224	Nina								
984	14210860	Bold Cheung		['finds', 'does', 'runs', 'escapes', 'cuts', 'meets', 'confronts', 'goes', 'kills', 'having', 'winning', 'kicks', 'feel', 'falls', 'sleeps', 'overhears', 'throws']	['take', 'help', 'spend', 'convince', 'deceived', 'tricked', 'challenged', 'possessed', 'thrown', 'find']	['body', 'friend', 'worried', 'arm', 'wife', 'Bold']			M	
985	24970545	Goethe				['Journey', 'fan']				
986	24970545	Rita								
987	5574594	Oksana				['wife']				
988	5574594	Azamat Bagatov	producer	['afraid', 'becomes', 'masturbating', 'advises', 'dressed', 'tells', 'abandons']	['forgive', 'told']	['refrigerator']				
989	5574594	Borat Sagdiyev		['takes', 'continues', 'visits', 'befriends', 'pursues', 'falls', 'acquires', 'disrupts', 'begins', 'marries', 'attends', 'attempts', 'buys', 'excites', 'learns', 'becomes', 'sees', 'sings', 'returns', 'reveals', 'seeks', 'comes']	['interviewed', 'abandons', 'hitchhike', 'find', 'picked', 'forgive', 'informed', 'buy', 'tells']	['Staying', 'bathtub', 'deception', 'observations']				
990	5574594	Luenell	prostitute		['lets', 'befriends', 'marries']	['prostitute']			F	
991	33583110	Lakshmi				['wife']				
992	33583110	Deenadayalan	police officer	['said', 'saw']		['father']				
993	21545226	Mary Murdock	student	['has', 'starts', 'revs', 'hits', 'revives', 'live', 'able', 'wakes', 'covers']	['bury', 'leaving', 'alert', 'maim', 'untie']	['house']				
994	21545226	Jane				['wife']				
995	21545226	Timothy Emser	kindergarten teacher	['survived', 'kills', 'goes', 'takes', 'blocks', 'strapped']	['bury']	['body', 'face', 'clear', 'grave']				
996	1184167	Harry Pendel		['begins', 'convict', 'agrees', 'need', 'informant', 'lying', 'have', 'has']		['wife']				
997	903140	Munna Bhai		['unaware', 'marries', 'open', 'becomes', 'decides', 'seeks']	['shamed', 'marry', 'expel', 'impose']	['banished', 'plan', 'departure', 'methods', 'wit', 'esteem', 'life', 'father', 'village', 'parents', 'ideas']				
998	903140	Suman		['open', 'same', 'gives', 'one', 'exploits']	['marries']					
999	20952950	Hubert Flynn		['treks', 'comfortable', 'bathroom', 'turned', 'explains', 'appears', 'emerges', 'goes']	['tell', 'lock', 'cool', 'take']	['hygiene', 'thoughts', 'flame', 'family', 'killing']				
1000	20952950	Conchita		['sends', 'goes', 'calls']	['tells', 'convinces', 'cool', 'write', 'tell']	['bravery', 'wife']				
1001	31197299	Eric				['brother']			M	
1002	21634467	Manali		['thinks']		['wife']				
1003	21634467	Sanjay Shelar		['finds', 'escapes', 'hopes', 'takes', 'feels', 'contemplates', 'find']	['killer', 'spotted', 'track', 'determined', 'find']	['house']				
1004	5248778	Bhoothnath	architect	['get', 'arrives', 'realizes', 'wanders', 'becomes', 'amused', 'goes', 'wife']	['asks', 'knocked', 'shows', 'accompany', 'injured', 'meet', 'struck', 'takes', 'told']	['architect', 'returns', 'workers', 'nostalgic']				
1005	6103939	David Sloan		['writes', 'spent', 'conquers', 'subdues', 'manages', 'saves', 'proves', 'gains', 'able', 'standing', 'accepts', 'unable']	['free', 'rescue', 'defeat', 'locate', 'release', 'more']				M	
1006	10377101	George Simon		['leap', 'lead']	['expose']				M	
1007	32137225	Dukhi		['forget', 'struggle']	['met']	['marriage']				
1008	32137225	Manu Pradhani	servant farmer	['pledged', 'believes', 'returns', 'killed', 'works', 'work', 'remains']	['sentenced', 'sustain']	['innocent']				
1009	1591979	Melora foster Daisy		['changes', 'accepts', 'had', 'taking', 'takes', 'cuts', 'finds', 'has', 'attempts', 'turns', 'sleeping', 'moves', 'protect', 'runs', 'reveals', 'returns']	['forcing', 'told', 'see', 'deal', 'assuring', 'tell', 'tells']	['foster', 'intoxicated', 'rise', 'schedule', 'reputation']				
1010	1591979	Daisy Clover							F	
1011	8249465	Chiru		['tries', 'worried', 'killed', 'tells', 'comes', 'loves', 'starts', 'beats']	['keep', 'asks', 'take']	['sister', 'sisters', 'consent', 'uncle']				
1012	11041911	Shomu	artist	['finds', 'realises', 'man', 'lasts', 'handed', 'decides']	['travel', 'meet', 'married']	['based']				
1013	11041911	Geetu		['decides']	['go']	['wife']			F	
1014	9622468	Vijay Deenanath Chauhan	gangster gangster	['tries', 'kills', 'drags', 'works', 'brings', 'passes', 'carry', 'eliminates', 'does']	['see', 'cut', 'caught']	['gait', 'wife', 'older', 'voice', 'mother', 'Mother', 'old']		12 - year old	M	
1015	14832787	David Greene		['beat', 'see', 'ferret', 'convinces', 'find', 'recruit', 'recognizes', 'develops', 'makes', 'thinks', 'unable', 'accepts', 'begins', 'settles', 'visit']	['promised', 'convince']	['team', 'marriage', 'realization', 'wife']				
1016	11933253	Lloyd Darrow								
1017	23092641	Shankar		['have', 'was', 'married', 'meets', 'become']	['kill']	['father']				
1018	23092641	Kaveri		['have', 'grows', 'survives', 'tries']	['educated', 'possessed', 'kill', 'kill', 'married', 'recognizes', 'meets', 'rescued', 'victim', 'married', 'chosen']	['uncle', 'parents', 'body']				
1019	2384316	Charlie		['able']	['legitimise']	['husband']				
1020	2384316	Mary Sage		['smuggles']	['determined', 'spend']				F	
1021	6773920	Bobby Selya		['comes', 'leaves']	['take']	['Versoza']				
1022	11074028	Johnny Stecchino	mobster		['hide', 'forced']	['husband', 'real', 'impersonating']			M	
1023	9130579	Hezekiah		['picks', 'drives', 'having', 'have']	['eliminated']	['wife', 'father', 'studio']				
1024	9130579	Cheryl		['have', 'staggers', 'dies']	['caught']	['wife']				
1025	10791868	Savitri				['brother', 'ordeal', 'spirit', 'attempts', 'persona', 'possessed']				
1026	10791868	Ravi		['manages', 'returning', 'tells']	['pulls', 'sings', 'lures', 'confronts', 'takes', 'get', 'married', 'push']	['bungalow', 'glass', 'estate']				
1027	4750994	B.V. Pradhan	headmaster	['finds', 'grieve', 'haggling', 'goes', 'refuses', 'begins']	['let', 'file', 'told']	['former']			M	
1028	21743943	Annie Girardot								
1029	21743943	Tognazzi	entrepreneur	['recovers', 'exhibits']		['entrepreneur']				
1030	6954825	Vijay		['friends', 'marries', 'plays', 'consoles']					M	
1031	6954825	Ramya Krishna								
1032	24708434	Sivaprakasam		['shoots', 'sees', 'avoids', 'watches', 'brings', 'pretends']	['man']					
1033	24708434	Sethupathi	soldier Inspector General	['coaxes', 'arrived', 'receiving', 'catches']	['Using', 'avoids', 'occupied']	['family', 'mother', 'wife', 'house', 'gun']				
1034	26742350	Tully Alford	lawyer	['learns', 'procures', 'try', 'proposes', 'torture', 'captured']					M	
1035	26742350	Margaret		['attend']						
1036	26742350	Gomez Addams		['laments', 'sinks', 'angered', 'starts', 'jealous', 'attempts', 'wooed', 'surrender']	['convinces', 'suspect', 'informs', 'fight']	['wife', 'lawyer', 'despondent', 'overjoyed']			M	
1037	26742350	Morticia		['tries', 'returns', 'informs']	['confront']	['life', 'rescue', 'wife']				
1038	8456865	Donna Maria d'Avalos								
1039	36084322	Traci	model	['lost']		['demon']				
1040	1833819	Giuliana		['discovers', 'walking', 'fearful', 'wanders', 'becomes', 'goes', 'tries', 'accepts', 'grown', 'tells', 'confides', 'spends', 'seems', 'leaves']	['alone', 'comfort', 'find']	['sense', 'distraught', 'weekend', 'wife', 'ship']				
1041	1833819	Ugo		['talking', 'unable', 'tells', 'leaves']	['calm']	['husband', 'weekend']				
1042	1431305	Inger			['failed', 'married', 'develop']					
1043	7283462	Ankela Adiseshayya	doctor councillor	['ends', 'retaliates', 'returns', 'dismisses', 'dreamed']	['beat', 'Left', 'taught']	['function', 'notice', 'son']				
1044	7283462	Lakshmi		['files', 'leaves']	['marry']					
1045	2003410	Charlie Anderson		['tells', 'heartbroken', 'takes', 'gives', 'starts', 'hears', 'begins', 'stops']	['ask', 'kill']	['daughter', 'son']			M	
1046	2003410	Ann		['take']	['killing', 'leaving']	['graves']				
1047	17828310	Devan	King Prince	['paid', 'became', 'furious', 'felt', 'raja', 'handpicked', 'has', 'saw', 'hoped', 'married', 'asked', 'admired', 'revenge', 'unaware']	['forgives', 'kill', 'turned', 'marry', 'trap']	['army', 'army', 'seniority', 'similar', 'commissions', 'love', 'suspicious']				
1048	17828310	Paravathi	Princess	['revealed']	['married']					
1049	21051852	Joe Saxon	actor	['sworn', 'throws', 'follows', 'realize', 'sees', 'wants', 'show', 'arguing']	['leave']	['plan']			M	
1050	2465576	Alessa		['rises', 'alive']	['follow', 'encounters', 'burned', 'stigmatized', 'aid']	['daughter', 'pain', 'innocence', 'burned']				
1051	2465576	Rose		['learns', 'discovers', 'wanders', 'descend', 'runs', 'returns', 'return', 'meets', 'meet', 'escape', 'concerned', 'encounters', 'takes', 'enters', 'discover']	['condemns', 'locate', 'causing', 'leaving', 'tells', 'swerve', 'stabs', 'told']	['neck', 'arrival', 'locket']				
1052	5734726	Manuel		['joins']	['fed']					
1053	18737084	Jack Lai		['takes', 'has', 'heads', 'searches', 'runs', 'knows', 'returns']	['give', 'retrieve', 'pursue', 'cause', 'springs', 'helps']	['wife']				
1054	32454429	Altaf Zardari		['live']	['meet']				M	
1055	32454429	Tanya		['travels', 'helps']	['accepts', 'demolished', 'meet', 'know', 'born']	['girl', 'named', 'dad', 'fathers']			F	
1056	9604242	Fedja	sculptor			['friend', 'wife']				
1057	9604242	Neda				['wife']				
1058	10591973	Majid		['returning', 'attempting', 'sign']	['reform', 'show', 'avoid', 'freed']	['sister', 'thug', 'father']				
1059	10591973	Narges			['marry', 'impress']	['daughter']				
1060	31643324	Caroline blithly		['sees', 'follows', 'flirts']	['weds', 'joins']					
1061	31643324	Anthony Mason	publisher	['waiting', 'arrived', 'weds']	['tells', 'forcing', 'joins']	['pilot']				
1062	15256842	Raghavan		['abducts', 'head', 'decides', 'uses']	['use', 'put', 'pursue']	['goal', 'capturing', 'alias', 'instructions']				
1063	26730077	John North	writer	['stands', 'running', 'walks', 'pulls', 'admits', 'go', 'chooses', 'goes', 'returns', 'killed', 'refuses', 'visiting', 'comes', 'jumps', 'trying', 'jumped', 'denies']	['try', 'say', 'bring', 'connecting', 'confess', 'unnerve', 'shoots', 'discover', 'ridden']	['name', 'writer', 'problems', 'actions']				
1064	23440490	Sumitra				['wife']				
1065	23440490	Bhosle		['plans', 'returning', 'unwilling', 'able', 'approaches', 'represents', 'secures', 'fights', 'pours', 'lets', 'produces', 'applies', 'breaks', 'expresses', 'recovers', 'consider', 'visits', 'remains', 'offers', 'refuses', 'decides', 'recorded', 'faces', 'condemns']	['construct', 'shaken', 'kill', 'leave', 'convinces', 'answer', 'visits', 'kidnaps', 'turns', 'strike', 'reminded', 'approached', 'compensate', 'convince', 'intimidate', 'heartened', 'move']	['Maharashtrians', 'timid', 'home', 'wife', 'proposal', 'meek']				
1066	2900798	Harold Meredith								
1067	2900798	Hannah		['falls']		['wife']				
1068	9072164	Helene		['confirmed', 'steals', 'notices', 'claims']		['wife']				
1069	4857566	Barbara Williams								
1070	4857566	Jennifer				['wife', 'death']				
1071	4857566	James Krippendorf	anthropologist	['concocts', 'ends', 'continue', 'falls', 'masquerades']	['exposes', 'continue', 'marry', 'forcing']	['son', 'Allen', 'fraud', 'daughter']				
1072	171545	Sonny	preacher	['asks', 'rebaptizes', 'anoints', 'succeeds', 'part', 'preacher', 'refuses', 'walks', 'delivers']	['start']	['desire', 'energy']	Pentecostal			
1073	171545	Jessie		['hears', 'calls']		['wife']				
1074	5916161	Sainaba			['marries']	['girl']			F	
1075	5916161	Gopi	farmer	['brings', 'farmer', 'marries']	['involved']	['brothers']				
1076	31960682	Dodd		['turns', 'attempts', 'posed', 'exposes', 'allows', 'sees', 'insisting', 'taught', 'hugging', 'realizes', 'informs']	['lose', 'causing', 'arrested', 'calm', 'abandons']	['son', 'leader', 'school', 'book', 'work', 'yacht', 'wife', 'publisher', 'vision', 'daughter', 'methods']				
1077	31960682	Peggy		['concludes']		['wife']				
1078	12001093	El Lute								
1079	3341217	Jack Davenport		['receives', 'gather', 'tells', 'leaves', 'finds', 'shock', 'goes']	['told', 'lead', 'discover']	['wife', 'records', 'grandfather']				
1080	3341217	Megan		['reveals']		['wife']				
1081	1812196	Nakulan		['living', 'ignores', 'married']		['mother', 'objects', 'friend', 'conclusions', 'cousin', 'couple', 'mansion']			M	
1082	26009491	Reese Ford							M	
1083	26009491	Molly		['seduces']		['wife']				
1084	26009491	Bickford Waner		['robber']	['seduces']	['girlfriend']			M	
1085	1278589	John Triton	Marine police officer	['steals', 'falls', 'turns', 'kissing', 'sees', 'stopped', 'crashes', 'arrives', 'revives', 'survives', 'makes', 'meets', 'escape']	['knocks', 'informs', 'arrested']	['orders', 'Colonel']			M	
1086	1278589	Kate		['kissing', 'decide', 'stopped', 'rushes', 'takes', 'gets']	['kidnapped', 'take', 'strikes']	['captured']				
1087	27346771	Naomi Murdoch	actress	['goes', 'refuses', 'rides', 'wanted', 'become', 'confesses', 'back', 'uses', 'reconcile', 'went']	['prevents', 'tell', 'leave', 'embrace']	['son']			F	
1088	26971354	Justine		['remain', 'watch', 'hold', 'looks', 'informs', 'unfazed', 'drifts', 'unable', 'become', 'tells', 'gets', 'notices', 'enter', 'seems']	['carry', 'frustrated', 'console']	['boss', 'sister', 'couple']			F	
1089	1025150	Adam	photographer	['tries', 'woke', 'awakens', 'discover', 'finds', 'searches', 'manages', 'beaten', 'admits']	['trust', 'shoots', 'shoot', 'watching', 'kill', 'die', 'take', 'informs', 'leaving', 'paying', 'tells']	['photographer', 'screaming']				
1090	1025150	Allison				['wife']				
1091	2268745	Alex Gates	merchant	['debt']		['dalliances']			M	
1092	15767303	Anu			['plays', 'look', 'allows']	['employee', 'story', 'wife']			F	
1093	22156853	Suzy Canboro		['witnessed']	['driving', 'begs', 'visit', 'find', 'allow']	['wife']				
1094	22156853	Tom Canboro		['flees', 'leaves', 'driving', 'succeeds', 'hides', 'startled', 'reunited', 'awakens', 'enters', 'finds', 'hears', 'comes', 'reminisce', 'begs', 'shocked', 'returns', 'denounces', 'rush', 'takes', 'demands', 'manages', 'arrives', 'late', 'tries']	['notice', 'escape', 'reason', 'intervene', 'trust', 'angers', 'warns', 'called', 'troubled']					
